regionCd,regionNm,siDoNm,siGunGuNm,umdNm,riNm,siDoCd,siGunGuCd,DongCd,riCd
1159010100, 서울특별시 동작구 노량진동,서울특별시,동작구,노량진동, ,11,590,10,100
1159010200, 서울특별시 동작구 상도동,서울특별시,동작구,상도동, ,11,590,10,200
1159010300, 서울특별시 동작구 상도1동,서울특별시,동작구,상도1동, ,11,590,10,300
1159010400, 서울특별시 동작구 본동,서울특별시,동작구,본동, ,11,590,10,400
1159010500, 서울특별시 동작구 흑석동,서울특별시,동작구,흑석동, ,11,590,10,500
1159010600, 서울특별시 동작구 동작동,서울특별시,동작구,동작동, ,11,590,10,600
1159010700, 서울특별시 동작구 사당동,서울특별시,동작구,사당동, ,11,590,10,700
1159010800, 서울특별시 동작구 대방동,서울특별시,동작구,대방동, ,11,590,10,800
1159010900, 서울특별시 동작구 신대방동,서울특별시,동작구,신대방동, ,11,590,10,900
1162000000, 서울특별시 관악구,서울특별시,관악구, , ,11,620,0,0
1162010100, 서울특별시 관악구 봉천동,서울특별시,관악구,봉천동, ,11,620,10,100
1162010200, 서울특별시 관악구 신림동,서울특별시,관악구,신림동, ,11,620,10,200
1162010300, 서울특별시 관악구 남현동,서울특별시,관악구,남현동, ,11,620,10,300
1165000000, 서울특별시 서초구,서울특별시,서초구, , ,11,650,0,0
